2019-10-28T21:00:00,True,1.10994,1.11185,1.10737,1.11113,10538
2019-10-29T21:00:00,True,1.11117,1.11516,1.10801,1.11503,18842
2019-10-30T21:00:00,True,1.11499,1.11756,1.11317,1.11514,17347
2019-10-31T21:00:00,True,1.11514,1.11718,1.11282,1.11654,14603
2019-11-03T22:00:00,True,1.11692,1.11756,1.11248,1.11282,10780
2019-11-04T22:00:00,True,1.11282,1.11403,1.10637,1.10742,15313
2019-11-05T22:00:00,True,1.10744,1.10928,1.10651,1.10664,10889
2019-11-06T22:00:00,True,1.10680,1.10917,1.10360,1.10498,17423
2019-11-07T22:00:00,True,1.10494,1.10555,1.10168,1.10192,11193
2019-11-10T22:00:00,True,1.10246,1.10430,1.10164,1.10332,7152
2019-11-11T22:00:00,True,1.10332,1.10386,1.10026,1.10090,10506
2019-11-12T22:00:00,True,1.10092,1.10204,1.09956,1.10068,11458
2019-11-13T22:00:00,True,1.10054,1.10277,1.09891,1.10210,10363
2019-11-14T22:00:00,True,1.10210,1.10569,1.10147,1.10514,7957
2019-11-17T22:00:00,True,1.10517,1.10900,1.10502,1.10733,8292
2019-11-18T22:00:00,True,1.10718,1.10840,1.10627,1.10783,7294
2019-11-19T22:00:00,True,1.10776,1.10813,1.10532,1.10724,10412
2019-11-20T22:00:00,True,1.10731,1.10970,1.10522,1.10582,9515
2019-11-21T22:00:00,True,1.10587,1.10876,1.10146,1.10198,11765
2019-11-24T22:00:00,True,1.10176,1.10322,1.10036,1.10115,8904
2019-11-25T22:00:00,True,1.10137,1.10256,1.10072,1.10216,9061
2019-11-26T22:00:00,True,1.10214,1.10246,1.09924,1.09988,9158
2019-11-27T22:00:00,True,1.10044,1.10178,1.10001,1.10091,6484
2019-11-28T22:00:00,True,1.10101,1.10284,1.09812,1.10191,7672
2019-12-01T22:00:00,True,1.10242,1.10898,1.10031,1.10792,11033
2019-12-02T22:00:00,True,1.10792,1.10936,1.10660,1.10822,10303
2019-12-03T22:00:00,True,1.10822,1.11163,1.10668,1.10775,13155
2019-12-04T22:00:00,True,1.10780,1.11080,1.10780,1.11040,9141
2019-12-05T22:00:00,True,1.11040,1.11096,1.10400,1.10599,10222
2019-12-08T22:00:00,True,1.10599,1.10780,1.10534,1.10638,5884
2019-12-09T22:00:00,True,1.10642,1.10977,1.10629,1.10932,8015
2019-12-10T22:00:00,True,1.10926,1.11448,1.10704,1.11299,11909
2019-12-11T22:00:00,True,1.11302,1.11544,1.11030,1.11308,16882
2019-12-12T22:00:00,True,1.11540,1.11996,1.11122,1.11209,27846
2019-12-15T22:00:00,True,1.11289,1.11580,1.11229,1.11440,10448
2019-12-16T22:00:00,True,1.11456,1.11746,1.11294,1.11509,11699
2019-12-17T22:00:00,True,1.11503,1.11542,1.11106,1.11138,9511
2019-12-18T22:00:00,True,1.11134,1.11443,1.11074,1.11208,11117
2019-12-19T22:00:00,True,1.11219,1.11252,1.10664,1.10765,9282
2019-12-22T22:00:00,True,1.10810,1.10958,1.10700,1.10896,8254
2019-12-23T22:00:00,True,1.10896,1.10940,1.10691,1.10882,7187
2019-12-25T22:00:00,True,1.10882,1.11090,1.10824,1.10966,3177
2019-12-26T22:00:00,True,1.10986,1.11883,1.10964,1.11758,12157
2019-12-29T22:00:00,True,1.11773,1.12208,1.11718,1.11992,12912
2019-12-30T22:00:00,True,1.12012,1.12392,1.11980,1.12120,12004
2020-01-01T22:00:00,True,1.12124,1.12247,1.11636,1.11728,12704
2020-01-02T22:00:00,True,1.11728,1.11799,1.11249,1.11592,14490
2020-01-05T22:00:00,True,1.11665,1.12056,1.11573,1.11972,10729
2020-01-06T22:00:00,True,1.11950,1.11974,1.11336,1.11512,13260
2020-01-07T22:00:00,True,1.11506,1.11684,1.11016,1.11038,19074
2020-01-08T22:00:00,True,1.11052,1.11204,1.10926,1.11062,11044
2020-01-09T22:00:00,True,1.11051,1.11290,1.10851,1.11205,11269
2020-01-12T22:00:00,True,1.11205,1.11472,1.11126,1.11346,36632
2020-01-13T22:00:00,True,1.11351,1.11446,1.11044,1.11274,44621
2020-01-14T22:00:00,True,1.11280,1.11636,1.11184,1.11499,38985
2020-01-15T22:00:00,True,1.11496,1.11726,1.11279,1.11364,41949
2020-01-16T22:00:00,True,1.11370,1.11426,1.10864,1.10902,38183
2020-01-19T22:00:00,True,1.10930,1.11026,1.10766,1.10950,22822
2020-01-20T22:00:00,True,1.10945,1.11180,1.10811,1.10822,38986
2020-01-21T22:00:00,True,1.10867,1.10984,1.10702,1.10936,41211
2020-01-22T22:00:00,True,1.10932,1.11088,1.10364,1.10563,58325
2020-01-23T22:00:00,True,1.10558,1.10618,1.10198,1.10252,46040
2020-01-26T22:00:00,True,1.10342,1.10376,1.10098,1.10188,42617
2020-01-27T22:00:00,True,1.10188,1.10254,1.09980,1.10221,37630
2020-01-28T22:00:00,True,1.10223,1.10277,1.09924,1.10111,38930
2020-01-29T22:00:00,True,1.10106,1.10394,1.10069,1.10316,47467
2020-01-30T22:00:00,True,1.10320,1.10956,1.10171,1.10945,51966
2020-02-02T22:00:00,True,1.10956,1.10956,1.10355,1.10607,52067
2020-02-03T22:00:00,True,1.10602,1.10642,1.10330,1.10444,46425
2020-02-04T22:00:00,True,1.10446,1.10480,1.09937,1.09987,50768
2020-02-05T22:00:00,True,1.09984,1.10140,1.09646,1.09816,45243
2020-02-06T22:00:00,True,1.09822,1.09850,1.09420,1.09463,55337
2020-02-09T22:00:00,True,1.09450,1.09576,1.09078,1.09107,39485
2020-02-10T22:00:00,True,1.09107,1.09249,1.08914,1.09153,43638
2020-02-11T22:00:00,True,1.09154,1.09256,1.08654,1.08734,44921
2020-02-12T22:00:00,True,1.08737,1.08889,1.08340,1.08400,46598
2020-02-13T22:00:00,True,1.08408,1.08612,1.08273,1.08310,40667
2020-02-16T22:00:00,True,1.08420,1.08511,1.08293,1.08351,24244
2020-02-17T22:00:00,True,1.08355,1.08375,1.07855,1.07916,51028
2020-02-18T22:00:00,True,1.07923,1.08118,1.07822,1.08064,46917
2020-02-19T22:00:00,True,1.08056,1.08212,1.07780,1.07848,61577
2020-02-20T22:00:00,True,1.07848,1.08636,1.07848,1.08474,62556
2020-02-23T22:00:00,True,1.08149,1.08721,1.08051,1.08542,81578
2020-02-24T22:00:00,True,1.08528,1.08904,1.08302,1.08813,89605
2020-02-25T22:00:00,True,1.08813,1.09090,1.08551,1.08804,94587
2020-02-26T22:00:00,True,1.08833,1.10066,1.08791,1.10010,120016
2020-02-27T22:00:00,True,1.09998,1.10532,1.09510,1.10277,154999
2020-03-01T22:00:00,True,1.10446,1.11848,1.10364,1.11327,175716
2020-03-02T22:00:00,True,1.11334,1.12139,1.10954,1.11728,168508
2020-03-03T22:00:00,True,1.11728,1.11876,1.10955,1.11356,108592
2020-03-04T22:00:00,True,1.11362,1.12450,1.11196,1.12362,109486
2020-03-05T22:00:00,True,1.12399,1.13548,1.12116,1.12839,197876
2020-03-08T21:00:00,True,1.13510,1.14963,1.13356,1.14400,237991
2020-03-09T21:00:00,True,1.14400,1.14584,1.12749,1.12808,266055
2020-03-10T21:00:00,True,1.12808,1.13667,1.12575,1.12697,200209
2020-03-11T21:00:00,True,1.12697,1.13338,1.10554,1.11858,251527
2020-03-12T21:00:00,True,1.11858,1.12213,1.10550,1.11054,192719
2020-03-15T21:00:00,True,1.10692,1.12367,1.10692,1.11827,259307
2020-03-16T21:00:00,True,1.11827,1.11894,1.09548,1.09970,223099
2020-03-17T21:00:00,True,1.09970,1.10453,1.08018,1.09158,247909
2020-03-18T21:00:00,True,1.09153,1.09817,1.06551,1.06926,302305
2020-03-19T21:00:00,True,1.06922,1.08312,1.06377,1.06964,261510
2020-03-22T21:00:00,True,1.07077,1.08284,1.06360,1.07264,244301
2020-03-23T21:00:00,True,1.07264,1.08880,1.07230,1.07886,181210
2020-03-24T21:00:00,True,1.07886,1.08940,1.07605,1.08822,170729
2020-03-25T21:00:00,True,1.08822,1.10588,1.08702,1.10325,173865
2020-03-26T21:00:00,True,1.10325,1.11476,1.09536,1.11415,169217
2020-03-29T21:00:00,True,1.11194,1.11448,1.10100,1.10464,135178
2020-03-30T21:00:00,True,1.10464,1.10535,1.09267,1.10336,173820
2020-03-31T21:00:00,True,1.10336,1.10387,1.09028,1.09632,130418
2020-04-01T21:00:00,True,1.09632,1.09684,1.08208,1.08576,133964
2020-04-02T21:00:00,True,1.08580,1.08648,1.07728,1.08056,110597
2020-04-05T21:00:00,True,1.08090,1.08356,1.07684,1.07930,100143
2020-04-06T21:00:00,True,1.07930,1.09265,1.07836,1.08918,111064
2020-04-07T21:00:00,True,1.08918,1.09021,1.08301,1.08570,98504
2020-04-08T21:00:00,True,1.08570,1.09518,1.08410,1.09293,112281
2020-04-09T21:00:00,True,1.09293,1.09530,1.09198,1.09357,16319
2020-04-12T21:00:00,True,1.09490,1.09679,1.08926,1.09111,59415
2020-04-13T21:00:00,True,1.09111,1.09872,1.09061,1.09810,90557
2020-04-14T21:00:00,True,1.09810,1.09911,1.08565,1.09106,92509
2020-04-15T21:00:00,True,1.09106,1.09112,1.08168,1.08395,99349
2020-04-16T21:00:00,True,1.08395,1.08925,1.08120,1.08739,98481
2020-04-19T21:00:00,True,1.08710,1.08968,1.08412,1.08630,76672
2020-04-20T21:00:00,True,1.08630,1.08804,1.08165,1.08578,94433
2020-04-21T21:00:00,True,1.08578,1.08854,1.08032,1.08236,66606
2020-04-22T21:00:00,True,1.08230,1.08468,1.07562,1.07777,104725
2020-04-23T21:00:00,True,1.07770,1.08298,1.07272,1.08232,85765
2020-04-26T21:00:00,True,1.08228,1.08604,1.08114,1.08288,73064
2020-04-27T21:00:00,True,1.08288,1.08886,1.08096,1.08201,77732
2020-04-28T21:00:00,True,1.08208,1.08858,1.08189,1.08758,83074
2020-04-29T21:00:00,True,1.08758,1.09725,1.08330,1.09520,117964
2020-04-30T21:00:00,True,1.09548,1.10192,1.09346,1.09794,71075
2020-05-03T21:00:00,True,1.09715,1.09749,1.08958,1.09054,79410
2020-05-04T21:00:00,True,1.09089,1.09258,1.08261,1.08376,74242
2020-05-05T21:00:00,True,1.08435,1.08460,1.07820,1.07956,78416
2020-05-06T21:00:00,True,1.07942,1.08342,1.07667,1.08324,89541
2020-05-07T21:00:00,True,1.08324,1.08755,1.08151,1.08384,63094
2020-05-10T21:00:00,True,1.08323,1.08506,1.08008,1.08070,76724
2020-05-11T21:00:00,True,1.08064,1.08852,1.07845,1.08474,80891
2020-05-12T21:00:00,True,1.08479,1.08965,1.08116,1.08186,90827
2020-05-13T21:00:00,True,1.08186,1.08240,1.07750,1.08046,82259
2020-05-14T21:00:00,True,1.08046,1.08510,1.07890,1.08197,80077
2020-05-17T21:00:00,True,1.08132,1.09271,1.07998,1.09150,78142
2020-05-18T21:00:00,True,1.09153,1.09762,1.09022,1.09234,81974
2020-05-19T21:00:00,True,1.09263,1.09991,1.09191,1.09790,73646
2020-05-20T21:00:00,True,1.09799,1.10085,1.09372,1.09505,73792
2020-05-21T21:00:00,True,1.09505,1.09538,1.08854,1.09024,65498
2020-05-24T21:00:00,True,1.09012,1.09146,1.08706,1.08969,34234
2020-05-25T21:00:00,True,1.08969,1.09959,1.08924,1.09822,75745
2020-05-26T21:00:00,True,1.09827,1.10310,1.09338,1.10091,118351
2020-05-27T21:00:00,True,1.10058,1.10938,1.09917,1.10773,106298
2020-05-28T21:00:00,True,1.10773,1.11454,1.10699,1.11053,121545
2020-05-31T21:00:00,True,1.11053,1.11542,1.11004,1.11345,97930
2020-06-01T21:00:00,True,1.11360,1.11962,1.11154,1.11692,117118
2020-06-02T21:00:00,True,1.11692,1.12580,1.11669,1.12332,127219
2020-06-03T21:00:00,True,1.12340,1.13626,1.11946,1.13364,138198
2020-06-04T21:00:00,True,1.13378,1.13839,1.12784,1.12916,126671
2020-06-07T21:00:00,True,1.12982,1.13200,1.12683,1.12942,102514
2020-06-08T21:00:00,True,1.12927,1.13638,1.12410,1.13384,116774
2020-06-09T21:00:00,True,1.13399,1.14224,1.13218,1.13751,134159
2020-06-10T21:00:00,True,1.13751,1.14036,1.12886,1.12981,154090
2020-06-11T21:00:00,True,1.12956,1.13406,1.12126,1.12554,152589
2020-06-14T21:00:00,True,1.12344,1.13327,1.12266,1.13228,148242
2020-06-15T21:00:00,True,1.13246,1.13534,1.12276,1.12632,134691
2020-06-16T21:00:00,True,1.12636,1.12942,1.12070,1.12436,121786
2020-06-17T21:00:00,True,1.12427,1.12615,1.11855,1.12049,114201
2020-06-18T21:00:00,True,1.12049,1.12544,1.11684,1.11776,105047
2020-06-21T21:00:00,True,1.11822,1.12700,1.11685,1.12616,90943
2020-06-22T21:00:00,True,1.12625,1.13487,1.12332,1.13088,117253
2020-06-23T21:00:00,True,1.13095,1.13260,1.12483,1.12507,111762
2020-06-24T21:00:00,True,1.12528,1.12598,1.11906,1.12180,118208
2020-06-25T21:00:00,True,1.12180,1.12395,1.11953,1.12184,81999
2020-06-28T21:00:00,True,1.12187,1.12878,1.12176,1.12424,84180
2020-06-29T21:00:00,True,1.12401,1.12620,1.11911,1.12331,99725
2020-06-30T21:00:00,True,1.12343,1.12751,1.11848,1.12514,90252
2020-07-01T21:00:00,True,1.12514,1.13026,1.12234,1.12394,90789
2020-07-02T21:00:00,True,1.12394,1.12518,1.12194,1.12479,59036
2020-07-05T21:00:00,True,1.12473,1.13455,1.12432,1.13094,81756
2020-07-06T21:00:00,True,1.13119,1.13325,1.12590,1.12744,92426
2020-07-07T21:00:00,True,1.12767,1.13516,1.12624,1.13298,89549
2020-07-08T21:00:00,True,1.13298,1.13707,1.12802,1.12852,104729
2020-07-09T21:00:00,True,1.12848,1.13248,1.12548,1.13002,81510
2020-07-12T21:00:00,True,1.13092,1.13750,1.13009,1.13432,86512
2020-07-13T21:00:00,True,1.13432,1.14088,1.13254,1.14000,106478
2020-07-14T21:00:00,True,1.14018,1.14520,1.13910,1.14120,100308
2020-07-15T21:00:00,True,1.14120,1.14418,1.13705,1.13837,102144
2020-07-16T21:00:00,True,1.13837,1.14438,1.13778,1.14282,73024
2020-07-19T21:00:00,True,1.14138,1.14679,1.14024,1.14474,104209
2020-07-20T21:00:00,True,1.14474,1.15398,1.14230,1.15269,111043
2020-07-21T21:00:00,True,1.15269,1.16016,1.15069,1.15698,129890
2020-07-22T21:00:00,True,1.15684,1.16268,1.15404,1.15963,115345
2020-07-23T21:00:00,True,1.15970,1.16581,1.15812,1.16558,115447
2020-07-26T21:00:00,True,1.16470,1.17814,1.16422,1.17516,123653
2020-07-27T21:00:00,True,1.17516,1.17736,1.16987,1.17161,126006
2020-07-28T21:00:00,True,1.17195,1.18067,1.17140,1.17916,121087
2020-07-29T21:00:00,True,1.17916,1.18484,1.17310,1.18475,128163
2020-07-30T21:00:00,True,1.18475,1.19088,1.17612,1.17790,154943
2020-08-02T21:00:00,True,1.17790,1.17969,1.16960,1.17622,112887
2020-08-03T21:00:00,True,1.17622,1.18064,1.17214,1.18027,113901
2020-08-04T21:00:00,True,1.18013,1.19050,1.17930,1.18638,110999
2020-08-05T21:00:00,True,1.18668,1.19170,1.18180,1.18775,129225
2020-08-06T21:00:00,True,1.18775,1.18833,1.17552,1.17860,126613
2020-08-09T21:00:00,True,1.17934,1.18008,1.17362,1.17368,86381
2020-08-10T21:00:00,True,1.17376,1.18080,1.17222,1.17403,122109
2020-08-11T21:00:00,True,1.17426,1.18172,1.17112,1.17847,121309
2020-08-12T21:00:00,True,1.17832,1.18642,1.17811,1.18142,110574
2020-08-13T21:00:00,True,1.18134,1.18504,1.17817,1.18426,98387
2020-08-16T21:00:00,True,1.18425,1.18811,1.18288,1.18706,85623
2020-08-17T21:00:00,True,1.18722,1.19658,1.18677,1.19312,114205
2020-08-18T21:00:00,True,1.19312,1.19529,1.18304,1.18382,120845
2020-08-19T21:00:00,True,1.18376,1.18688,1.18022,1.18601,131704
2020-08-20T21:00:00,True,1.18601,1.18830,1.17542,1.17963,117602
2020-08-23T21:00:00,True,1.17945,1.18496,1.17842,1.17877,90166
2020-08-24T21:00:00,True,1.17923,1.18436,1.17844,1.18344,102615
2020-08-25T21:00:00,True,1.18357,1.18394,1.17723,1.18304,99999
2020-08-26T21:00:00,True,1.18304,1.19021,1.17625,1.18218,164072
2020-08-27T21:00:00,True,1.18218,1.19198,1.18111,1.19046,140754
2020-08-30T21:00:00,True,1.19075,1.19660,1.18841,1.19362,113170
2020-08-31T21:00:00,True,1.19357,1.20114,1.19014,1.19119,143155
2020-09-01T21:00:00,True,1.19134,1.19288,1.18222,1.18551,130698
2020-09-02T21:00:00,True,1.18531,1.18646,1.17890,1.18518,133630
2020-09-03T21:00:00,True,1.18503,1.18654,1.17808,1.18383,138709
2020-09-06T21:00:00,True,1.18475,1.18493,1.18122,1.18136,59603
2020-09-07T21:00:00,True,1.18142,1.18274,1.17655,1.17740,135812
2020-09-08T21:00:00,True,1.17767,1.18340,1.17528,1.18028,119455
2020-09-09T21:00:00,True,1.18023,1.19172,1.17997,1.18145,143601
2020-09-10T21:00:00,True,1.18145,1.18742,1.18145,1.18468,96735
2020-09-13T21:00:00,True,1.18399,1.18880,1.18320,1.18634,77146
2020-09-14T21:00:00,True,1.18630,1.19006,1.18395,1.18468,88030
2020-09-15T21:00:00,True,1.18498,1.18825,1.17878,1.18166,121855
2020-09-16T21:00:00,True,1.18166,1.18525,1.17372,1.18478,129265
2020-09-17T21:00:00,True,1.18478,1.18704,1.18262,1.18400,91778
2020-09-20T21:00:00,True,1.18423,1.18719,1.17316,1.17709,123233
2020-09-21T21:00:00,True,1.17664,1.17727,1.16916,1.17077,127417
2020-09-22T21:00:00,True,1.17072,1.17191,1.16514,1.16602,120646
2020-09-23T21:00:00,True,1.16602,1.16870,1.16265,1.16673,118490
2020-09-24T21:00:00,True,1.16673,1.16852,1.16124,1.16316,101935
2020-09-27T21:00:00,True,1.16260,1.16802,1.16154,1.16634,89041
2020-09-28T21:00:00,True,1.16634,1.17456,1.16618,1.17434,92699
2020-09-29T21:00:00,True,1.17438,1.17552,1.16845,1.17208,116008
2020-09-30T21:00:00,True,1.17208,1.17698,1.17172,1.17460,124490
2020-10-01T21:00:00,True,1.17475,1.17505,1.16959,1.17167,123281
2020-10-04T21:00:00,True,1.17130,1.17976,1.17057,1.17850,80893
2020-10-05T21:00:00,True,1.17850,1.18078,1.17320,1.17340,104266
2020-10-06T21:00:00,True,1.17338,1.17819,1.17252,1.17645,90913
2020-10-07T21:00:00,True,1.17634,1.17818,1.17328,1.17602,75468
2020-10-08T21:00:00,True,1.17602,1.18314,1.17529,1.18283,76464
2020-10-11T21:00:00,True,1.18127,1.18269,1.17868,1.18127,63666
2020-10-12T21:00:00,True,1.18138,1.18162,1.17306,1.17457,81437
2020-10-13T21:00:00,True,1.17457,1.17710,1.17200,1.17462,74252
2020-10-14T21:00:00,True,1.17462,1.17580,1.16886,1.17073,88916
2020-10-15T21:00:00,True,1.17073,1.17462,1.16940,1.17174,78070
2020-10-18T21:00:00,True,1.17210,1.17938,1.17033,1.17704,74904
2020-10-19T21:00:00,True,1.17695,1.18408,1.17599,1.18222,75625
2020-10-20T21:00:00,True,1.18226,1.18808,1.18220,1.18596,92413
2020-10-21T21:00:00,True,1.18589,1.18670,1.18114,1.18186,81358
2020-10-22T21:00:00,True,1.18186,1.18650,1.17868,1.18612,78496
2020-10-25T21:00:00,True,1.18529,1.18605,1.18033,1.18094,79272
2020-10-26T21:00:00,True,1.18094,1.18388,1.17928,1.17954,68202
2020-10-27T21:00:00,True,1.17972,1.17976,1.17178,1.17460,100608
2020-10-28T21:00:00,True,1.17460,1.17589,1.16502,1.16728,105722
2020-10-29T21:00:00,True,1.16745,1.17043,1.16400,1.16480,98590
2020-11-01T22:00:00,True,1.16501,1.16558,1.16222,1.16404,79365
2020-11-02T22:00:00,True,1.16387,1.17399,1.16236,1.17196,74323
2020-11-03T22:00:00,True,1.17178,1.17707,1.16027,1.17226,196249
2020-11-04T22:00:00,True,1.17226,1.18598,1.17109,1.18284,138191
2020-11-05T22:00:00,True,1.18254,1.18910,1.17954,1.18737,129088
2020-11-08T22:00:00,True,1.18906,1.19202,1.17955,1.18136,177845
2020-11-09T22:00:00,True,1.18147,1.18434,1.17796,1.18156,138626
2020-11-10T22:00:00,True,1.18153,1.18330,1.17456,1.17783,86786
2020-11-11T22:00:00,True,1.17762,1.18232,1.17587,1.18050,91078
2020-11-12T22:00:00,True,1.18050,1.18375,1.17990,1.18348,67607
2020-11-15T22:00:00,True,1.18421,1.18690,1.18143,1.18531,91525
2020-11-16T22:00:00,True,1.18522,1.18938,1.18426,1.18610,76151
2020-11-17T22:00:00,True,1.18610,1.18912,1.18492,1.18542,77663
2020-11-18T22:00:00,True,1.18558,1.18826,1.18163,1.18740,80978
2020-11-19T22:00:00,True,1.18740,1.18908,1.18498,1.18564,69687
2020-11-22T22:00:00,True,1.18558,1.19062,1.18002,1.18412,82920
2020-11-23T22:00:00,True,1.18412,1.18960,1.18369,1.18924,81171
2020-11-24T22:00:00,True,1.18912,1.19298,1.18819,1.19136,94044
2020-11-25T22:00:00,True,1.19169,1.19410,1.18854,1.19136,49768
2020-11-26T22:00:00,True,1.19130,1.19644,1.19076,1.19634,59293
2020-11-29T22:00:00,True,1.19618,1.20033,1.19232,1.19249,92137
2020-11-30T22:00:00,True,1.19271,1.20766,1.19269,1.20722,96983
2020-12-01T22:00:00,True,1.20705,1.21186,1.20400,1.21161,102804
2020-12-02T22:00:00,True,1.21144,1.21746,1.21010,1.21482,96215
2020-12-03T22:00:00,True,1.21461,1.21775,1.21104,1.21218,100412
2020-12-06T22:00:00,True,1.21323,1.21664,1.20786,1.21097,95747
2020-12-07T22:00:00,True,1.21102,1.21341,1.20954,1.21040,92325
2020-12-08T22:00:00,True,1.21033,1.21474,1.20588,1.20814,89432
2020-12-09T22:00:00,True,1.20800,1.21591,1.20754,1.21418,114310
2020-12-10T22:00:00,True,1.21388,1.21630,1.21054,1.21122,89437
2020-12-13T22:00:00,True,1.21379,1.21768,1.21157,1.21429,78725
2020-12-14T22:00:00,True,1.21436,1.21690,1.21210,1.21531,79511
2020-12-15T22:00:00,True,1.21522,1.22122,1.21252,1.21998,92925
2020-12-16T22:00:00,True,1.21991,1.22728,1.21901,1.22685,82961
2020-12-17T22:00:00,True,1.22678,1.22719,1.22257,1.22563,74964
2020-12-20T22:00:00,True,1.22221,1.22531,1.21294,1.22443,128650
2020-12-21T22:00:00,True,1.22430,1.22571,1.21523,1.21630,92646
2020-12-22T22:00:00,True,1.21630,1.22211,1.21541,1.21856,91687
2020-12-23T22:00:00,True,1.21873,1.22158,1.21774,1.21849,46438
2020-12-27T22:00:00,True,1.21892,1.22504,1.21812,1.22152,73365
2020-12-28T22:00:00,True,1.22145,1.22752,1.22086,1.22502,72839
2020-12-29T22:00:00,True,1.22508,1.23102,1.22495,1.23000,82647
2020-12-30T22:00:00,True,1.22979,1.23094,1.22094,1.22156,76962
2021-01-03T22:00:00,True,1.22400,1.23098,1.22310,1.22525,112731
2021-01-04T22:00:00,True,1.22525,1.23057,1.22470,1.22986,98960
2021-01-05T22:00:00,True,1.22986,1.23496,1.22656,1.23272,146293
2021-01-06T22:00:00,True,1.23264,1.23444,1.22451,1.22692,116355
2021-01-07T22:00:00,True,1.22729,1.22848,1.21930,1.22210,131402
2021-01-10T22:00:00,True,1.22190,1.22274,1.21322,1.21512,104515
2021-01-11T22:00:00,True,1.21514,1.22098,1.21371,1.22079,98206
2021-01-12T22:00:00,True,1.22072,1.22229,1.21398,1.21580,94061
2021-01-13T22:00:00,True,1.21545,1.21786,1.21112,1.21546,104506
2021-01-14T22:00:00,True,1.21551,1.21626,1.20750,1.20804,91612
2021-01-17T22:00:00,True,1.20840,1.20869,1.20536,1.20773,62934
2021-01-18T22:00:00,True,1.20768,1.21450,1.20740,1.21286,80844
2021-01-19T22:00:00,True,1.21284,1.21583,1.20768,1.21062,88416
2021-01-20T22:00:00,True,1.21059,1.21732,1.21037,1.21676,95713
2021-01-21T22:00:00,True,1.21650,1.21896,1.21516,1.21718,85424
2021-01-24T22:00:00,True,1.21716,1.21834,1.21161,1.21416,100047
2021-01-25T22:00:00,True,1.21416,1.21760,1.21078,1.21600,95546
2021-01-26T22:00:00,True,1.21620,1.21699,1.20585,1.21120,132482
2021-01-27T22:00:00,True,1.21120,1.21424,1.20808,1.21218,134704
2021-01-28T22:00:00,True,1.21229,1.21561,1.20945,1.21376,138233
2021-01-31T22:00:00,True,1.21310,1.21365,1.20561,1.20602,109554
2021-02-01T22:00:00,True,1.20597,1.20878,1.20116,1.20437,102716
2021-02-02T22:00:00,True,1.20427,1.20502,1.20042,1.20355,82243
2021-02-03T22:00:00,True,1.20360,1.20429,1.19574,1.19624,89295
2021-02-04T22:00:00,True,1.19648,1.20502,1.19524,1.20466,90249
2021-02-07T22:00:00,True,1.20382,1.20661,1.20198,1.20513,72560
2021-02-08T22:00:00,True,1.20492,1.21220,1.20472,1.21186,88014
2021-02-08T22:00:00,True,1.20492,1.21220,1.20472,1.21186,88014
2021-02-09T22:00:00,True,1.21192,1.21440,1.21088,1.21186,87024
2021-02-10T22:00:00,True,1.21188,1.21496,1.21136,1.21298,66382
2021-02-11T22:00:00,True,1.21287,1.21348,1.20816,1.21204,71058
2021-02-14T22:00:00,True,1.21252,1.21452,1.21168,1.21280,47480
2021-02-15T22:00:00,True,1.21298,1.21696,1.20951,1.21045,85863
2021-02-16T22:00:00,True,1.21069,1.21096,1.20233,1.20412,93972
2021-02-17T22:00:00,True,1.20412,1.20947,1.20357,1.20930,82521
2021-02-18T22:00:00,True,1.20908,1.21445,1.20824,1.21184,79900
2021-02-21T22:00:00,True,1.21173,1.21694,1.20912,1.21581,101622
2021-02-22T22:00:00,True,1.21570,1.21800,1.21354,1.21508,98920
2021-02-23T22:00:00,True,1.21496,1.21748,1.21092,1.21708,127979
2021-02-24T22:00:00,True,1.21711,1.22431,1.21560,1.21745,167547
2021-02-25T22:00:00,True,1.21788,1.21838,1.20622,1.20734,196555
2021-02-28T22:00:00,True,1.20713,1.21012,1.20275,1.20497,111507
2021-03-01T22:00:00,True,1.20494,1.20945,1.19918,1.20912,107213
2021-03-02T22:00:00,True,1.20916,1.21134,1.20428,1.20636,109433
2021-03-03T22:00:00,True,1.20648,1.20670,1.19616,1.19723,144769
2021-03-04T22:00:00,True,1.19698,1.19776,1.18934,1.19130,166905
2021-03-07T22:00:00,True,1.19188,1.19324,1.18442,1.18460,131711
2021-03-08T22:00:00,True,1.18488,1.19158,1.18356,1.19016,125416
2021-03-09T22:00:00,True,1.18987,1.19299,1.18690,1.19286,114326
2021-03-10T22:00:00,True,1.19280,1.19900,1.19158,1.19856,113796
2021-03-11T22:00:00,True,1.19818,1.19886,1.19099,1.19525,109181
2021-03-14T21:00:00,True,1.19516,1.19674,1.19112,1.19302,80722
2021-03-15T21:00:00,True,1.19262,1.19520,1.18822,1.19027,85599
2021-03-16T21:00:00,True,1.19009,1.19856,1.18862,1.19794,92193
2021-03-17T21:00:00,True,1.19781,1.19890,1.19062,1.19160,111991
2021-03-18T21:00:00,True,1.19124,1.19371,1.18739,1.19042,93996
2021-03-21T21:00:00,True,1.18740,1.19470,1.18676,1.19326,75715
2021-03-22T21:00:00,True,1.19331,1.19409,1.18422,1.18493,80960
2021-03-23T21:00:00,True,1.18483,1.18534,1.18096,1.18128,82676
2021-03-24T21:00:00,True,1.18133,1.18278,1.17618,1.17644,91422
2021-03-25T21:00:00,True,1.17650,1.18050,1.17650,1.17941,68830
2021-03-28T21:00:00,True,1.17941,1.17941,1.17606,1.17650,75363
2021-03-29T21:00:00,True,1.17640,1.17758,1.17114,1.17158,71458
